name,missing_values,mv_percentage,imputer_method,outlier_method,normalization_method,classification_method,knn_neighbors,mlp_activation,mlp_first_layer,mlp_second_layer,mlp_max_iter,mlp_learning_rate,mlp_learning_rate_init,mlp_tol,accuracy,precision,recall,f1
Experimento_logistic_8_7_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,constant,0.03,1e-05,0.9211674386437372,0.9359536831917195,0.9293673345735949,0.9319176834728736
Experimento_logistic_8_7_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,constant,0.03,1e-05,0.9183013051861106,0.9330464913219186,0.9275993444186739,0.929633161754462
Experimento_logistic_8_7_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,constant,0.3,1e-05,0.6349978583165828,0.6236783917800095,0.6304031804290248,0.5959965467256654
Experimento_logistic_8_7_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,constant,0.3,1e-05,0.6022394348113647,0.5725041472130787,0.5958390120904752,0.5574591460590628
Experimento_logistic_8_7_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,constant,0.3,1e-05,0.6229580909778484,0.5663884676108836,0.6136746883803441,0.5587265399753354
Experimento_logistic_8_7_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,constant,0.3,1e-05,0.6619616525380296,0.6211334536003563,0.6518311238500111,0.615944508313777
Experimento_logistic_8_7_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,constant,0.3,1e-05,0.664614480800914,0.596758542212929,0.6512400768804425,0.6071600394391006
Experimento_logistic_8_7_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.003,1e-05,0.9187410785668739,0.9333084637986268,0.929329749693484,0.9309820581894972
Experimento_logistic_8_7_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.003,1e-05,0.9209462032862163,0.9336311114821152,0.9311254969677718,0.9321897565861788
Experimento_logistic_8_7_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.003,1e-05,0.9202848708678187,0.9333640570173252,0.9300540856873798,0.9314649633930795
Experimento_logistic_8_7_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.003,1e-05,0.9200650381241227,0.9336190369188134,0.930594908333075,0.9319282907193067
Experimento_logistic_8_7_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.003,1e-05,0.9202853024413032,0.9340472862559022,0.9308386442682289,0.9321466764851903
Experimento_logistic_8_7_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.03,1e-05,0.9164641508090383,0.930009044366766,0.926352071772144,0.9275695252199949
Experimento_logistic_8_7_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.03,1e-05,0.9155834711671149,0.9304487894426099,0.9260529474653165,0.9271457543432231
Experimento_logistic_8_7_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.03,1e-05,0.9205789342508586,0.9328560631245386,0.9319924463916566,0.9319585227457606
Experimento_logistic_8_7_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.03,1e-05,0.9183749963585986,0.933568048862643,0.9285122138384058,0.9302755396543597
Experimento_logistic_8_7_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.03,1e-05,0.9193302303199793,0.9340650718728052,0.9296297865242167,0.931180228029515
Experimento_logistic_8_7_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.3,1e-05,0.6079032973293155,0.5565867735109338,0.5993425901305407,0.5518089522841281
Experimento_logistic_8_7_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.3,1e-05,0.6238361811788645,0.6033974629419432,0.6225453290366942,0.5832310801023862
Experimento_logistic_8_7_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.3,1e-05,0.6489591526486204,0.6160303428523898,0.6458936219801007,0.6162155984560937
Experimento_logistic_8_7_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.3,1e-05,0.613647270675337,0.5563631639334015,0.5967560108187003,0.5541739585397112
Experimento_logistic_8_7_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,7,500,adaptive,0.3,1e-05,0.5761488216425471,0.5541729049341917,0.5724943658949957,0.5373117945833243
Experimento_logistic_8_8_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.003,1e-05,0.9196238081828492,0.9338559074911486,0.9306518593534145,0.9318998414236253
Experimento_logistic_8_8_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.003,1e-05,0.9191829558683745,0.9321780229523566,0.9294719639791026,0.9305667171996479
Experimento_logistic_8_8_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.003,1e-05,0.919108941015773,0.9323269245827899,0.9302644151417198,0.9310238676473288
Experimento_logistic_8_8_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.003,1e-05,0.9202111796953305,0.9336666917855754,0.9308070857811913,0.9320249852777085
Experimento_logistic_8_8_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.003,1e-05,0.9205795816110853,0.9342395633538354,0.9299551906325616,0.9317384894150962
Experimento_logistic_8_8_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.03,1e-05,0.9170531946687728,0.9332450725995235,0.9258361379104683,0.9289577303077369
Experimento_logistic_8_8_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.03,1e-05,0.9152151231980458,0.9298702044048734,0.9252890153559916,0.9267251825196927
Experimento_logistic_8_8_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.03,1e-05,0.9154361427688243,0.9299990215626025,0.9244611550733148,0.9263325949770878
Experimento_logistic_8_8_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.03,1e-05,0.9172729195190976,0.932100075266218,0.925601778695785,0.9281179906855908
Experimento_logistic_8_8_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.03,1e-05,0.9175673065822509,0.9327870770257534,0.926242369233079,0.9290035875386111
Experimento_logistic_8_8_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.3,1e-05,0.8543240426351446,0.8631481804976764,0.8637165111262949,0.8582600719785989
Experimento_logistic_8_8_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.3,1e-05,0.882741538192635,0.9009195352955264,0.8929645668079808,0.8940103263343022
Experimento_logistic_8_8_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.3,1e-05,0.8797281842300892,0.8954189607033364,0.8900208311294506,0.8897791582182693
Experimento_logistic_8_8_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.3,1e-05,0.8715140460985218,0.8823822572193272,0.8783006249018314,0.876178198330693
Experimento_logistic_8_8_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,constant,0.3,1e-05,0.881932499749148,0.9020340999350915,0.8911553766403285,0.892845931549273
Experimento_logistic_8_8_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.003,1e-05,0.9198441803934008,0.9330431714901156,0.930702647859788,0.9316178359113163
Experimento_logistic_8_8_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.003,1e-05,0.9199906456447222,0.9336167208291093,0.9299986826347821,0.931515428846723
Experimento_logistic_8_8_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.003,1e-05,0.9183015749195386,0.9311772113727788,0.9280824198347798,0.9294338754962425
Experimento_logistic_8_8_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.003,1e-05,0.9196232687159934,0.9329261987918894,0.9296333177094269,0.9309845326050757
Experimento_logistic_8_8_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.003,1e-05,0.9196979309288216,0.9331172017382148,0.9289538727049476,0.9307520854986603
Experimento_logistic_8_8_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.03,1e-05,0.9164648521159509,0.9317948582581135,0.9254934701570479,0.927962635492967
Experimento_logistic_8_8_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.03,1e-05,0.9158033578574966,0.931077407480051,0.9246891529420523,0.9270345353656676
Experimento_logistic_8_8_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.03,1e-05,0.9168306106441125,0.9315093669300177,0.9259688987094531,0.9280304707078548
Experimento_logistic_8_8_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.03,1e-05,0.9161710045196534,0.9311541461139748,0.9269799596321228,0.928433562113457
Experimento_logistic_8_8_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.03,1e-05,0.9169053268036265,0.931398824189786,0.9255016361537077,0.9276516265965388
Experimento_logistic_8_8_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.3,1e-05,0.8760587846243315,0.8951017365521243,0.8862708331000085,0.8864058073527945
Experimento_logistic_8_8_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.3,1e-05,0.8811253494396558,0.8937584123654145,0.8889247028189964,0.8882753295888637
Experimento_logistic_8_8_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.3,1e-05,0.8690792163920241,0.8897889654063006,0.8832987028753652,0.8812501599703266
Experimento_logistic_8_8_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.3,1e-05,0.8775969125232915,0.8999430306181775,0.8856100120416462,0.8886004027582309
Experimento_logistic_8_8_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,8,500,adaptive,0.3,1e-05,0.8866402651587488,0.902665762030394,0.8938511869255384,0.8957405395836526
Experimento_logistic_8_9_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.003,1e-05,0.9222680049760422,0.9362925502728819,0.9331110904520393,0.9344708969579532
Experimento_logistic_8_9_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.003,1e-05,0.9202848708678187,0.9345610140271171,0.9300196685297489,0.9319846277699583
Experimento_logistic_8_9_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.003,1e-05,0.9196969059417958,0.9332858909658922,0.9295120730500115,0.9310234799741286
Experimento_logistic_8_9_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.003,1e-05,0.9194050004261788,0.9326998394927912,0.9295236033086802,0.9308941212692613
Experimento_logistic_8_9_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.003,1e-05,0.9209460414461595,0.9346426971283689,0.9311794098527268,0.9325693009002952
Experimento_logistic_8_9_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.03,1e-05,0.9166114252606434,0.9305660187256791,0.9278936071177591,0.9285451349269873
Experimento_logistic_8_9_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.03,1e-05,0.9202118270555575,0.9341179439275511,0.9289244994707457,0.9310478145112157
Experimento_logistic_8_9_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.03,1e-05,0.9160235142813061,0.9320802810280051,0.9258810225366358,0.9282819012090642
Experimento_logistic_8_9_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.03,1e-05,0.9158771569233558,0.9306843588705969,0.9268518308129392,0.92816530256035
Experimento_logistic_8_9_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.03,1e-05,0.9138936451883334,0.9292950508481355,0.9244420206306498,0.9260817279722066
Experimento_logistic_8_9_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.3,1e-05,0.6602637345564125,0.6079022764626695,0.6314875293982298,0.5972706370885796
Experimento_logistic_8_9_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.3,1e-05,0.5799493656409245,0.4765409464633466,0.5264766133407992,0.4817256765618379
Experimento_logistic_8_9_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.3,1e-05,0.6141947755871827,0.5030519660374997,0.5514694797650477,0.5007210943118132
Experimento_logistic_8_9_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.3,1e-05,0.5167673311819396,0.39975975904752037,0.4668502635590812,0.40683573183254207
Experimento_logistic_8_9_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,constant,0.3,1e-05,0.43567159847266146,0.28636968737291674,0.37410314108979803,0.3058027751562169
Experimento_logistic_8_9_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.003,1e-05,0.9199178176192031,0.9336238632847284,0.9299278239235511,0.93146926945319
Experimento_logistic_8_9_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.003,1e-05,0.9198446119668853,0.9340521034333884,0.9291166190637709,0.9312511784377449
Experimento_logistic_8_9_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.003,1e-05,0.9206523017432332,0.9343132134452166,0.9307145025632464,0.9322842860122387
Experimento_logistic_8_9_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.003,1e-05,0.9197716760479953,0.9331395574779602,0.930281700059212,0.931443902554992
Experimento_logistic_8_9_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.003,1e-05,0.9196968519951103,0.9333961285364312,0.9298287173327197,0.9313264892594637
Experimento_logistic_8_9_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.03,1e-05,0.9160235142813059,0.931663738758037,0.9259111821759112,0.9280754710191564
Experimento_logistic_8_9_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.03,1e-05,0.9180077812699265,0.933891448654394,0.9265536705302425,0.9293877101488507
Experimento_logistic_8_9_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.03,1e-05,0.9169053268036265,0.9314037467479789,0.9261286611571015,0.9278777320767698
Experimento_logistic_8_9_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.03,1e-05,0.9153632068499343,0.9291198617572792,0.9248639438832365,0.9263032134121024
Experimento_logistic_8_9_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.03,1e-05,0.9166114792073289,0.9307682354014611,0.9279074578433049,0.9286800270988967
Experimento_logistic_8_9_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.3,1e-05,0.6480654179087891,0.5893998224893138,0.6314537266602411,0.5955084594454378
Experimento_logistic_8_9_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.3,1e-05,0.5839988196465198,0.512612712499144,0.5602241775184138,0.5158649653130458
Experimento_logistic_8_9_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.3,1e-05,0.603689899346274,0.5100630512807188,0.5567396997690464,0.5145950948241313
Experimento_logistic_8_9_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.3,1e-05,0.5711379837534161,0.4588021203916557,0.5120897943741124,0.46543967301513967
Experimento_logistic_8_9_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,9,500,adaptive,0.3,1e-05,0.5604169970901157,0.4682327981042428,0.5209098777480586,0.4738184980006867
Experimento_logistic_8_10_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.003,1e-05,0.9188885148585356,0.9317966841788257,0.9295993783949916,0.9305137329740726
Experimento_logistic_8_10_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.003,1e-05,0.9180076733765554,0.9310383300424651,0.9289806968565048,0.9297785355834127
Experimento_logistic_8_10_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.003,1e-05,0.9198441803934008,0.9330966511203865,0.9305126376843239,0.9315934571127326
Experimento_logistic_8_10_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.003,1e-05,0.9179334427372116,0.9317596822637318,0.9291982413592974,0.9300732363791686
Experimento_logistic_8_10_constant_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.003,1e-05,0.9216806334635607,0.9346887654967828,0.932337275112374,0.9333324838583137
Experimento_logistic_8_10_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.03,1e-05,0.9206524096366042,0.9350839800050117,0.9297402837472767,0.9318170204421653
Experimento_logistic_8_10_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.03,1e-05,0.9128640187475522,0.9277827665056236,0.9221583834253424,0.9242269697814018
Experimento_logistic_8_10_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.03,1e-05,0.9164640429156673,0.9312622888085128,0.9275472996818438,0.9288775812139549
Experimento_logistic_8_10_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.03,1e-05,0.9196250489566171,0.9338717808888617,0.9293331294569736,0.9310271345888557
Experimento_logistic_8_10_constant_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.03,1e-05,0.9188151473661609,0.9343387178164647,0.9288739289878828,0.930924139336749
Experimento_logistic_8_10_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.3,1e-05,0.2736670043729183,0.04465972456838397,0.15655139168343393,0.06910378186763026
Experimento_logistic_8_10_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.3,1e-05,0.2605245667811415,0.03721779525444878,0.14285714285714285,0.05905126373637966
Experimento_logistic_8_10_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.3,1e-05,0.2605245667811415,0.03721779525444878,0.14285714285714285,0.05905126373637966
Experimento_logistic_8_10_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.3,1e-05,0.2605245667811415,0.03721779525444878,0.14285714285714285,0.05905126373637966
Experimento_logistic_8_10_constant_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,constant,0.3,1e-05,0.2605245667811415,0.03721779525444878,0.14285714285714285,0.05905126373637966
Experimento_logistic_8_10_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.003,1e-05,0.917860344978265,0.931094670226147,0.9287122924181885,0.9296254699751216
Experimento_logistic_8_10_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.003,1e-05,0.9177873551126892,0.9305704243554297,0.9273461533722214,0.9286505809749732
Experimento_logistic_8_10_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.003,1e-05,0.9199916166850626,0.9333249243614006,0.9309579789059301,0.9319091245927739
Experimento_logistic_8_10_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.003,1e-05,0.9193304461067215,0.9321866864459206,0.9300137852716711,0.9309274978636306
Experimento_logistic_8_10_adaptive_0.003_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.003,1e-05,0.9171985809863827,0.9296505181318636,0.9281693915037403,0.9286266306532586
Experimento_logistic_8_10_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.03,1e-05,0.9167597786459598,0.9303104384375906,0.9277461687666312,0.9284392495719812
Experimento_logistic_8_10_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.03,1e-05,0.91433374224921,0.9301486236897902,0.9250530736091859,0.9265370634807099
Experimento_logistic_8_10_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.03,1e-05,0.9152886525304771,0.930806678340622,0.9260534466911862,0.9275881687236802
Experimento_logistic_8_10_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.03,1e-05,0.914407433421698,0.9299811734947389,0.9255947429916137,0.9267321813516286
Experimento_logistic_8_10_adaptive_0.03_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.03,1e-05,0.9188891082720769,0.934171148966025,0.929386518356754,0.9310810868079423
Experimento_logistic_8_10_adaptive_0.3_1e-5,True,5,knn,3sigma,minmax,mlp,-1,logistic,8,10,500,adaptive,0.3,1e-05,0.2605245667811415,0.03721779525444878,0.14285714285714285,0.05905126373637966
